CodigoCompraAgil;Nombre;Descripcion;EstadoID;EstadoCodigo;EstadoGlosa;ConvocatoriaEstado;ConvocatoriaDescripcion;FechaCierrePrimerLlamado;FechaCierreSegundoLlamado;FechaPublicacion;FechaCierre;FechaUltimoCambio;FechaCancelacion;DireccionEntrega;PlazoEntregaDias;TipoPresupuesto;Moneda;PresupuestoEstimado;MontoDisponible;MontoDisponibleCLP;ValorCambioMoneda;FechaCambioMoneda;OC_ID;OC_Codigo;OrganismoComprador;RutComprador;UnidadCompra;Region;NombreRegion;MultaSancion;TotalOfertasRecibidas;TotalDemandas;MotivoCancelacion;MotivoDesierta;MotivoSeleccion;RequisitosMedioambientales;RequisitosImpactoSocial;TotalDocumentos;TotalProductosSolicitados;TotalProveedoresCotizando
1057532-128-COT26;F2-40-DCR/Adquisición de insumos y alimentos para reuniones de Unidad Satisfacción Usuaria.;Se requiere la compra de insumos y alimentos para reuniones para la Unidad Satisfacción Usuaria. Entrega según lo indicado en especificaciones adjuntas. Completar y Firmar Formularios adjuntos.  Se solicita adjuntar Resolución Sanitaria para Elaboración y/o Distribución de alimentos.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2026-04-03 20:20;2026-04-04 20:22;2026-04-02 20:17;2026-04-03 20:20;2026-04-06 12:40;;A convenir;1;Estimado;CLP;80000;80000;80000;;;54592210;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;2;0;;;;False;False;3;6;2
1057532-127-COT26;F2-36-DCR/Adquisición de insumos y alimentos para reuniones de Unidad Participación Ciudadana y Promoción.;Se requiere la compra de insumos y alimentos para reuniones para la Unidad Participación Ciudadana y Promoción. Entrega según lo indicado en especificaciones adjuntas. Completar y Firmar Formularios adjuntos.  Se solicita adjuntar Resolución Sanitaria para Elaboración y/o Distribución de alimentos.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2026-04-03 20:10;2026-04-04 20:16;2026-04-02 20:03;2026-04-03 20:10;2026-04-06 12:20;;A convenir;1;Estimado;CLP;225000;225000;225000;;;54591929;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;1;0;;;;False;False;2;11;1
1057532-126-COT26;F2-36-DCR/Adquisición de insumos y alimentos para reuniones de Unidad Salud Pueblos Originarios.;Se requiere la compra de insumos y alimentos para reuniones para la Unidad Salud Pueblos Originarios. Entrega según lo indicado en especificaciones adjuntas. Completar y Firmar Formularios adjuntos.  Se solicita adjuntar Resolución Sanitaria para Elaboración y/o Distribución de alimentos.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2026-04-03 20:00;2026-04-04 20:23;2026-04-02 19:36;2026-04-03 20:00;2026-04-06 12:10;;A convenir;1;Estimado;CLP;150000;150000;150000;;;54591807;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;1;0;;;;False;False;3;14;1
1057532-125-COT26;F1-58-DCR/Adquisición e Instalación de 3 Mallas Mosquiteras/ CT PEULLA.;Dar cumplimiento a la normativa sanitaria vigente y a las observaciones realizadas en procesos de fiscalización de la SEREMI de Salud, mediante la adquisición e instalación de malla mosquitera en las ventanas de la CT. Peulla, con el fin de prevenir el ingreso de vectores, resguardar condiciones óptimas de higiene y seguridad sanitaria, y asegurar un ambiente adecuado para el desarrollo de las actividades terapéuticas de las personas en tratamiento. Adjuntar Formularios completados y firmados.;3;cerrada;Cerrada;1;Primer llamado;2026-04-06 07:30;2026-04-10 23:31;2026-04-01 15:28;2026-04-06 07:30;2026-04-06 07:35;;A convenir (según las indicadas en especificaciones adjuntas).;3;Estimado;CLP;230000;230000;230000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;4;0;;;;False;False;2;1;0
1057532-129-COT26;F2-58-RVM / TEST PSICOLOGICOS PARA LA UNIDAD DE RECLUTAMIENTO Y SELECCIÓN DEL SERVICIO DE SALUD OSORNO.;ADQUIRIR TEST PSICOLOGICOS PARA LA UNIDAD DE RECLUTAMIENTO Y SELECCION, LOS QUE SERAN UTILIZADOS EN LAS EVALUACIONES PSICOLABORALES DE PROCESOS DE SELECCION DE ANTECEDENTES DE LA RED ASISTENCIAL, Y LOS PROCESOS DE STAFF DE REEMPLAZOS DEL SERVICIO DE SALUD OSORNO. DEBE COMPLETAR Y FIRMAR FORMULARIOS ADJUNTOS;6;desierta;Desierta;2;Segundo llamado;2026-04-07 12:00;2026-04-08 12:01;2026-04-06 11:58;2026-04-08 12:01;2026-04-08 14:45;;Manuel Rodríguez #759, Osorno, Región de los Lagos, Osorno, Región de los Lagos;15;Disponible;CLP;4884290;4884290;4884290;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;0;0;;Lo sentimos, no se recibieron cotizaciones para esta Compra Ágil.;;False;False;3;4;0
1057532-131-COT26;F1-150-IVO/ADQUISICION DE CARGADOR Y FUENTE DE ALIMENTACION PARA VENTILADOR WEINMMAN;Adquisición de cargador y fuente de alimentación para ventilador Weinmann Medumat Transport, Base SAMU Osorno.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2026-04-09 09:00;2026-04-11 08:32;2026-04-07 09:27;2026-04-09 09:00;2026-04-09 17:00;;Manuel Rodriguez # 759;5;Estimado;CLP;535500;535500;535500;;;54619016;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;3;0;;;;False;False;2;1;3
1057532-132-COT26;F2-60-DCR/Servicio de Cafetería Jornada de capacitación actualización de Patologías Médicas;Contar con servicio de cafetería para Jornada de Actualización de Patologías Médicas dirigido a médicos de Atención primaria y Hospitales dependientes. Para 40 participantes, Jornadas AM y PM, por 2 días (desde el 22 al 23 de Abril 2026). Se adjuntan Especificaciones del servicio. Se solicita completar y firmar Formularios adjuntos.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2026-04-09 08:00;2026-04-11 03:25;2026-04-07 12:34;2026-04-09 08:00;2026-04-10 08:35;;Av. Manuel Rodriguez 759.;1;Estimado;CLP;800000;800000;800000;;;54620023;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;4;0;;;;False;False;2;1;4
1057532-134-COT26;F1-038-AVP//Servicio de Cafeteria para Capacitacion en Humanizacion en atencion de Dederechos Humano// Dpto. de Capacitacion;Servicio de cafetería de 44 raciones en total en 2 dias, El oferente debe aceptar las especificaciones técnicas y rellenar, junto a formularios Adjuntos, además de entregar el servicio con calidad e higiene, ya que será evaluado en cada actividad solicitada, debe adjuntar Patente, Resolución Sanitaria permiso para expender y/o distribución alimentos, protocolo de higiene y certificación de manipuladora de alimentos con 8 horas mínimas de capacitación, requeridas por el servicio de salud.;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2026-04-13 09:00;2026-04-16 06:42;2026-04-10 11:17;2026-04-13 09:00;2026-04-13 09:55;;A convenir;2;Estimado;CLP;240000;240000;240000;;;54628510;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;2;0;;;;False;True;0;1;2
1057532-133-COT26;F2-58-RVM / TEST PSICOLOGICOS PARA LA UNIDAD DE RECLUTAMIENTO Y SELECCIÓN DEL SERVICIO DE SALUD OSORNO.;ADQUIRIR TEST PSICOLOGICOS PARA LA UNIDAD DE RECLUTAMIENTO Y SELECCION, LOS QUE SERAN UTILIZADOS EN LAS EVALUACIONES PSICOLABORALES DE PROCESOS DE SELECCION DE ANTECEDENTES DE LA RED ASISTENCIAL, Y LOS PROCESOS DE STAFF DE REEMPLAZOS DEL SERVICIO DE SALUD OSORNO. DEBE COMPLETAR Y FIRMAR FORMULARIOS ADJUNTOS;4;proveedor_seleccionado;Proveedor seleccionado;1;Primer llamado;2026-04-09 15:00;2026-04-10 15:11;2026-04-08 14:48;2026-04-09 15:00;2026-04-13 08:05;;Manuel Rodríguez #759, Osorno, Región de los Lagos, Osorno, Región de los Lagos, Osorno, Región de los Lagos;15;Disponible;CLP;4884290;4884290;4884290;;;54627151;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;0;2;0;;;;False;False;3;4;2
1057532-139-COT26;F3-34-IVO//SERVICIO DE TRASLADO DE EQUIPOS Y EQUIPAMIENTO ESTABLECIMENTOS RED SSO;Servicio de Traslado de equipos y equipamiento para habilitación de establecimientos de la red del Servicio de Salud Osorno (PSR COSTA RIO BLANCO - CECOSF EL ENCANTO);2;publicada;Publicada;1;Primer llamado;2026-04-15 17:30;2026-04-16 18:55;2026-04-14 16:04;2026-04-15 17:30;2026-04-14 16:05;;A CONVENIR;1;Estimado;CLP;3000000;3000000;3000000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;1;0;;;;False;False;4;2;0
1057532-138-COT26;F1-116-IVO/ADQUISICION DE PARCHES DEA / COMITE PARITARIO;Adquisición de Parches DEA del equipo de Edificio Rodríguez.;2;publicada;Publicada;1;Primer llamado;2026-04-15 16:30;2026-04-16 17:36;2026-04-14 15:23;2026-04-15 16:30;2026-04-14 15:25;;M. RODRIGUEZ N° 759;5;Estimado;CLP;165000;165000;165000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;3;0;;;;False;False;2;1;0
1057532-137-COT26;F3-211-RUA Mangueras y Brazaletes PANI;Se requiere la compra de mangueras y brazaletes PANI una y dos vías con conexión rápida para Monitores de Signos Vitales y Monitores Desfibriladores. Se adjunta formulario con Especificaciones Técnicas el cual debe adjuntarse de forma obligatoria junto a la oferta.;2;publicada;Publicada;1;Primer llamado;2026-04-16 15:00;2026-04-18 15:04;2026-04-14 14:55;2026-04-16 15:00;2026-04-14 15:00;;Manuel Rodriguez 759;45;Estimado;CLP;1500000;1500000;1500000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;0;0;;;;False;False;1;16;0
1057532-136-COT26;F1-132-BMC-ADQUISICION DE INSUMOS DE KINESIOLOGIA PARA UNIDAD DE MEMORIA AYEKAN;Proveer, a los kinesiólogos de Unidad de Memoria, de implementos que permitan la ejecución de su evaluación funcional para personas mayores. Renovar implementación por desgaste en su uso.;3;cerrada;Cerrada;1;Primer llamado;2026-04-15 09:00;2026-04-17 07:19;2026-04-13 10:40;2026-04-15 09:00;2026-04-15 09:05;;MANUEL RODRIGUEZ #759;5;Estimado;CLP;450000;450000;450000;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Bienes y Servicios;10;Región de los Lagos ;1;3;0;;;;False;False;3;9;0
1077241-7-COT26;F2-054-BMC-ADQUISICION DE 8 OXIMETROS DE PULSO (SATUROMETROS) PARA PROGRAMA CESACIÓN TABÁQUICA;Contar con equipamiento para evaluación de capacidad de tolerancia a ejercicio en movimiento de usuario/as con alteración cardiorrespiratoria en programa Cesación Tabáquica.;2;publicada;Publicada;1;Primer llamado;2026-04-17 09:00;2026-04-19 09:24;2026-04-15 08:35;2026-04-17 09:00;2026-04-15 08:40;;MANUEL RODRIGUEZ #759;5;Estimado;CLP;5424900;5424900;5424900;;;;;SERVICIO DE SALUD OSORNO;61.607.600-0;Administración de Fondos;10;Región de los Lagos ;1;6;0;;;;False;False;3;1;0
